model_id,snr,channel,encoder,decoder,constraint,dataset,num_batches,block_len,batch_size,v,patience,tolerance,track,interleaver,num_iter,input__mean,ber__mean,bler__mean,cross_entropy__mean,loss__mean,turbo_encoder__input__mean,turbo_encoder__output__mean,turbo_encoder__affine_convolutional_code_noninterleaved__input__mean,turbo_encoder__affine_convolutional_code_noninterleaved__output__mean,turbo_encoder__turbo_ae_interleaver__input__mean,turbo_encoder__turbo_ae_interleaver__output__mean,turbo_encoder__affine_convolutional_code_interleaved__input__mean,turbo_encoder__affine_convolutional_code_interleaved__output__mean,scale_constraint__input__mean,scale_constraint__output__mean,awgn__input__mean,awgn__output__mean,awgn__snr__mean,awgn__sigma__mean,turbo_decoder__input__mean,turbo_decoder__noninterleaved_message__mean,turbo_decoder__interleaved_message__mean,turbo_decoder__logit_prior__mean,turbo_decoder__logit_init_prior__mean,turbo_decoder__output__mean,turbo_decoder__decoder1_init_kl_divergence_iter0__mean,turbo_decoder__decoder1_init_kl_divergence_iter1__mean,turbo_decoder__decoder1_init_kl_divergence_iter2__mean,turbo_decoder__decoder1_init_kl_divergence_iter3__mean,turbo_decoder__decoder1_init_kl_divergence_iter4__mean,turbo_decoder__decoder1_init_kl_divergence_iter5__mean,turbo_decoder__decoder2_init_kl_divergence_iter0__mean,turbo_decoder__decoder2_init_kl_divergence_iter1__mean,turbo_decoder__decoder2_init_kl_divergence_iter2__mean,turbo_decoder__decoder2_init_kl_divergence_iter3__mean,turbo_decoder__decoder2_init_kl_divergence_iter4__mean,turbo_decoder__decoder2_init_kl_divergence_iter5__mean,input__std,ber__std,bler__std,cross_entropy__std,loss__std,turbo_encoder__input__std,turbo_encoder__output__std,turbo_encoder__affine_convolutional_code_noninterleaved__input__std,turbo_encoder__affine_convolutional_code_noninterleaved__output__std,turbo_encoder__turbo_ae_interleaver__input__std,turbo_encoder__turbo_ae_interleaver__output__std,turbo_encoder__affine_convolutional_code_interleaved__input__std,turbo_encoder__affine_convolutional_code_interleaved__output__std,scale_constraint__input__std,scale_constraint__output__std,awgn__input__std,awgn__output__std,awgn__snr__std,awgn__sigma__std,turbo_decoder__input__std,turbo_decoder__noninterleaved_message__std,turbo_decoder__interleaved_message__std,turbo_decoder__logit_prior__std,turbo_decoder__logit_init_prior__std,turbo_decoder__output__std,turbo_decoder__decoder1_init_kl_divergence_iter0__std,turbo_decoder__decoder1_init_kl_divergence_iter1__std,turbo_decoder__decoder1_init_kl_divergence_iter2__std,turbo_decoder__decoder1_init_kl_divergence_iter3__std,turbo_decoder__decoder1_init_kl_divergence_iter4__std,turbo_decoder__decoder1_init_kl_divergence_iter5__std,turbo_decoder__decoder2_init_kl_divergence_iter0__std,turbo_decoder__decoder2_init_kl_divergence_iter1__std,turbo_decoder__decoder2_init_kl_divergence_iter2__std,turbo_decoder__decoder2_init_kl_divergence_iter3__std,turbo_decoder__decoder2_init_kl_divergence_iter4__std,turbo_decoder__decoder2_init_kl_divergence_iter5__std,steps,input__std_confidence,ber__std_confidence,bler__std_confidence,cross_entropy__std_confidence,loss__std_confidence,turbo_encoder__input__std_confidence,turbo_encoder__output__std_confidence,turbo_encoder__affine_convolutional_code_noninterleaved__input__std_confidence,turbo_encoder__affine_convolutional_code_noninterleaved__output__std_confidence,turbo_encoder__turbo_ae_interleaver__input__std_confidence,turbo_encoder__turbo_ae_interleaver__output__std_confidence,turbo_encoder__affine_convolutional_code_interleaved__input__std_confidence,turbo_encoder__affine_convolutional_code_interleaved__output__std_confidence,scale_constraint__input__std_confidence,scale_constraint__output__std_confidence,awgn__input__std_confidence,awgn__output__std_confidence,awgn__snr__std_confidence,awgn__sigma__std_confidence,turbo_decoder__input__std_confidence,turbo_decoder__noninterleaved_message__std_confidence,turbo_decoder__interleaved_message__std_confidence,turbo_decoder__logit_prior__std_confidence,turbo_decoder__logit_init_prior__std_confidence,turbo_decoder__output__std_confidence,turbo_decoder__decoder1_init_kl_divergence_iter0__std_confidence,turbo_decoder__decoder1_init_kl_divergence_iter1__std_confidence,turbo_decoder__decoder1_init_kl_divergence_iter2__std_confidence,turbo_decoder__decoder1_init_kl_divergence_iter3__std_confidence,turbo_decoder__decoder1_init_kl_divergence_iter4__std_confidence,turbo_decoder__decoder1_init_kl_divergence_iter5__std_confidence,turbo_decoder__decoder2_init_kl_divergence_iter0__std_confidence,turbo_decoder__decoder2_init_kl_divergence_iter1__std_confidence,turbo_decoder__decoder2_init_kl_divergence_iter2__std_confidence,turbo_decoder__decoder2_init_kl_divergence_iter3__std_confidence,turbo_decoder__decoder2_init_kl_divergence_iter4__std_confidence,turbo_decoder__decoder2_init_kl_divergence_iter5__std_confidence
turboae_approximated_nonsys_nobd_window5_delay2.2022_09_22_09_59_58.1j4z,-3.0,awgn,turbo_encoder,turbo_decoder,scale_constraint,binary_messages,200,100,10000,,1,0.1,ber,turbo_ae_interleaver,6,"tf.Tensor(0.4996125, shape=(), dtype=float32)","tf.Tensor(0.24791002, shape=(), dtype=float32)","tf.Tensor(0.97195, shape=(), dtype=float32)","tf.Tensor(0.4919107, shape=(), dtype=float32)","tf.Tensor(0.4919107, shape=(), dtype=float32)","tf.Tensor(0.4996125, shape=(), dtype=float32)","tf.Tensor(0.5000067, shape=(), dtype=float32)","tf.Tensor(0.4996125, shape=(), dtype=float32)","tf.Tensor(0.49981874, shape=(), dtype=float32)","tf.Tensor(0.4996125, shape=(), dtype=float32)","tf.Tensor(0.4996125, shape=(), dtype=float32)","tf.Tensor(0.4996125, shape=(), dtype=float32)","tf.Tensor(0.50038254, shape=(), dtype=float32)","tf.Tensor(0.5000067, shape=(), dtype=float32)","tf.Tensor(1.3333323e-05, shape=(), dtype=float32)","tf.Tensor(1.3333323e-05, shape=(), dtype=float32)","tf.Tensor(-0.00038658077, shape=(), dtype=float32)","tf.Tensor(-3.0, shape=(), dtype=float32)","tf.Tensor(1.4125376, shape=(), dtype=float32)","tf.Tensor(-0.00038658077, shape=(), dtype=float32)","tf.Tensor(-0.000758887, shape=(), dtype=float32)","tf.Tensor(0.00035803183, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.000396376, shape=(), dtype=float32)","tf.Tensor(0.19577265, shape=(), dtype=float32)","tf.Tensor(0.2851092, shape=(), dtype=float32)","tf.Tensor(0.32719195, shape=(), dtype=float32)","tf.Tensor(0.35193735, shape=(), dtype=float32)","tf.Tensor(0.36778474, shape=(), dtype=float32)","tf.Tensor(0.37625432, shape=(), dtype=float32)","tf.Tensor(0.07458224, shape=(), dtype=float32)","tf.Tensor(0.10859032, shape=(), dtype=float32)","tf.Tensor(0.13042882, shape=(), dtype=float32)","tf.Tensor(0.14375854, shape=(), dtype=float32)","tf.Tensor(0.15151057, shape=(), dtype=float32)","tf.Tensor(0.15661517, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.1350901, shape=(), dtype=float32)","tf.Tensor(0.16511981, shape=(), dtype=float32)","tf.Tensor(0.6006925, shape=(), dtype=float32)","tf.Tensor(0.0037505848, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.5, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.5000002, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.49999988, shape=(), dtype=float32)","tf.Tensor(0.5, shape=(), dtype=float32)","tf.Tensor(1.0, shape=(), dtype=float32)","tf.Tensor(1.0, shape=(), dtype=float32)","tf.Tensor(1.729801, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(1.729801, shape=(), dtype=float32)","tf.Tensor(1.7301546, shape=(), dtype=float32)","tf.Tensor(1.7290937, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(3.3010848, shape=(), dtype=float32)","tf.Tensor(0.20199388, shape=(), dtype=float32)","tf.Tensor(0.27104035, shape=(), dtype=float32)","tf.Tensor(0.30901396, shape=(), dtype=float32)","tf.Tensor(0.33173594, shape=(), dtype=float32)","tf.Tensor(0.3445542, shape=(), dtype=float32)","tf.Tensor(0.351386, shape=(), dtype=float32)","tf.Tensor(0.10312797, shape=(), dtype=float32)","tf.Tensor(0.14455168, shape=(), dtype=float32)","tf.Tensor(0.17283021, shape=(), dtype=float32)","tf.Tensor(0.19009128, shape=(), dtype=float32)","tf.Tensor(0.19917533, shape=(), dtype=float32)","tf.Tensor(0.20473039, shape=(), dtype=float32)","tf.Tensor(20000, shape=(), dtype=int32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.00095523125, shape=(), dtype=float32)","tf.Tensor(0.0011675734, shape=(), dtype=float32)","tf.Tensor(0.0042475373, shape=(), dtype=float32)","tf.Tensor(2.652064e-05, shape=(), dtype=float32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.003535534, shape=(), dtype=float32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.0035355352, shape=(), dtype=float32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.003535533, shape=(), dtype=float32)","tf.Tensor(0.003535534, shape=(), dtype=float32)","tf.Tensor(0.007071068, shape=(), dtype=float32)","tf.Tensor(0.007071068, shape=(), dtype=float32)","tf.Tensor(0.012231541, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.012231541, shape=(), dtype=float32)","tf.Tensor(0.012234041, shape=(), dtype=float32)","tf.Tensor(0.012226539, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.023342194, shape=(), dtype=float32)","tf.Tensor(0.0014283124, shape=(), dtype=float32)","tf.Tensor(0.0019165447, shape=(), dtype=float32)","tf.Tensor(0.0021850588, shape=(), dtype=float32)","tf.Tensor(0.0023457273, shape=(), dtype=float32)","tf.Tensor(0.002436366, shape=(), dtype=float32)","tf.Tensor(0.0024846743, shape=(), dtype=float32)","tf.Tensor(0.0007292249, shape=(), dtype=float32)","tf.Tensor(0.0010221347, shape=(), dtype=float32)","tf.Tensor(0.0012220942, shape=(), dtype=float32)","tf.Tensor(0.0013441483, shape=(), dtype=float32)","tf.Tensor(0.0014083822, shape=(), dtype=float32)","tf.Tensor(0.0014476625, shape=(), dtype=float32)"
turboae_approximated_nonsys_nobd_window5_delay2.2022_09_22_09_59_58.1txt,-2.5,awgn,turbo_encoder,turbo_decoder,scale_constraint,binary_messages,200,100,10000,,1,0.1,ber,turbo_ae_interleaver,6,"tf.Tensor(0.4992875, shape=(), dtype=float32)","tf.Tensor(0.18646352, shape=(), dtype=float32)","tf.Tensor(0.91025, shape=(), dtype=float32)","tf.Tensor(0.39426452, shape=(), dtype=float32)","tf.Tensor(0.39426452, shape=(), dtype=float32)","tf.Tensor(0.4992875, shape=(), dtype=float32)","tf.Tensor(0.5001427, shape=(), dtype=float32)","tf.Tensor(0.4992875, shape=(), dtype=float32)","tf.Tensor(0.49998325, shape=(), dtype=float32)","tf.Tensor(0.4992875, shape=(), dtype=float32)","tf.Tensor(0.4992875, shape=(), dtype=float32)","tf.Tensor(0.4992875, shape=(), dtype=float32)","tf.Tensor(0.5004615, shape=(), dtype=float32)","tf.Tensor(0.5001427, shape=(), dtype=float32)","tf.Tensor(0.00028533334, shape=(), dtype=float32)","tf.Tensor(0.00028533334, shape=(), dtype=float32)","tf.Tensor(-0.00036284194, shape=(), dtype=float32)","tf.Tensor(-2.5, shape=(), dtype=float32)","tf.Tensor(1.3335215, shape=(), dtype=float32)","tf.Tensor(-0.00036284194, shape=(), dtype=float32)","tf.Tensor(-0.00063359167, shape=(), dtype=float32)","tf.Tensor(0.00017865712, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(-0.00499051, shape=(), dtype=float32)","tf.Tensor(0.2517214, shape=(), dtype=float32)","tf.Tensor(0.39461493, shape=(), dtype=float32)","tf.Tensor(0.4689657, shape=(), dtype=float32)","tf.Tensor(0.5098367, shape=(), dtype=float32)","tf.Tensor(0.5340404, shape=(), dtype=float32)","tf.Tensor(0.54546547, shape=(), dtype=float32)","tf.Tensor(0.11189102, shape=(), dtype=float32)","tf.Tensor(0.17892161, shape=(), dtype=float32)","tf.Tensor(0.22202662, shape=(), dtype=float32)","tf.Tensor(0.24529052, shape=(), dtype=float32)","tf.Tensor(0.25881776, shape=(), dtype=float32)","tf.Tensor(0.265814, shape=(), dtype=float32)","tf.Tensor(0.49999967, shape=(), dtype=float32)","tf.Tensor(0.14580326, shape=(), dtype=float32)","tf.Tensor(0.2858304, shape=(), dtype=float32)","tf.Tensor(0.67636746, shape=(), dtype=float32)","tf.Tensor(0.0001259137, shape=(), dtype=float32)","tf.Tensor(0.49999967, shape=(), dtype=float32)","tf.Tensor(0.50000036, shape=(), dtype=float32)","tf.Tensor(0.49999967, shape=(), dtype=float32)","tf.Tensor(0.5, shape=(), dtype=float32)","tf.Tensor(0.49999967, shape=(), dtype=float32)","tf.Tensor(0.49999967, shape=(), dtype=float32)","tf.Tensor(0.49999967, shape=(), dtype=float32)","tf.Tensor(0.49999997, shape=(), dtype=float32)","tf.Tensor(0.50000036, shape=(), dtype=float32)","tf.Tensor(1.0000007, shape=(), dtype=float32)","tf.Tensor(1.0000007, shape=(), dtype=float32)","tf.Tensor(1.6666552, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(1.6666552, shape=(), dtype=float32)","tf.Tensor(1.6660008, shape=(), dtype=float32)","tf.Tensor(1.6679636, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(5.175662, shape=(), dtype=float32)","tf.Tensor(0.24370304, shape=(), dtype=float32)","tf.Tensor(0.33238292, shape=(), dtype=float32)","tf.Tensor(0.37722647, shape=(), dtype=float32)","tf.Tensor(0.39888623, shape=(), dtype=float32)","tf.Tensor(0.40864563, shape=(), dtype=float32)","tf.Tensor(0.41427737, shape=(), dtype=float32)","tf.Tensor(0.14151046, shape=(), dtype=float32)","tf.Tensor(0.20607959, shape=(), dtype=float32)","tf.Tensor(0.24381778, shape=(), dtype=float32)","tf.Tensor(0.26165947, shape=(), dtype=float32)","tf.Tensor(0.2707182, shape=(), dtype=float32)","tf.Tensor(0.2756175, shape=(), dtype=float32)","tf.Tensor(20000, shape=(), dtype=int32)","tf.Tensor(0.0035355317, shape=(), dtype=float32)","tf.Tensor(0.0010309847, shape=(), dtype=float32)","tf.Tensor(0.0020211262, shape=(), dtype=float32)","tf.Tensor(0.0047826404, shape=(), dtype=float32)","tf.Tensor(8.903444e-07, shape=(), dtype=float32)","tf.Tensor(0.0035355317, shape=(), dtype=float32)","tf.Tensor(0.0035355364, shape=(), dtype=float32)","tf.Tensor(0.0035355317, shape=(), dtype=float32)","tf.Tensor(0.003535534, shape=(), dtype=float32)","tf.Tensor(0.0035355317, shape=(), dtype=float32)","tf.Tensor(0.0035355317, shape=(), dtype=float32)","tf.Tensor(0.0035355317, shape=(), dtype=float32)","tf.Tensor(0.0035355338, shape=(), dtype=float32)","tf.Tensor(0.0035355364, shape=(), dtype=float32)","tf.Tensor(0.0070710727, shape=(), dtype=float32)","tf.Tensor(0.0070710727, shape=(), dtype=float32)","tf.Tensor(0.011785032, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.011785032, shape=(), dtype=float32)","tf.Tensor(0.0117804045, shape=(), dtype=float32)","tf.Tensor(0.011794284, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.036597457, shape=(), dtype=float32)","tf.Tensor(0.0017232407, shape=(), dtype=float32)","tf.Tensor(0.0023503022, shape=(), dtype=float32)","tf.Tensor(0.002667394, shape=(), dtype=float32)","tf.Tensor(0.0028205516, shape=(), dtype=float32)","tf.Tensor(0.002889561, shape=(), dtype=float32)","tf.Tensor(0.0029293834, shape=(), dtype=float32)","tf.Tensor(0.0010006301, shape=(), dtype=float32)","tf.Tensor(0.0014572027, shape=(), dtype=float32)","tf.Tensor(0.001724052, shape=(), dtype=float32)","tf.Tensor(0.0018502119, shape=(), dtype=float32)","tf.Tensor(0.0019142666, shape=(), dtype=float32)","tf.Tensor(0.0019489101, shape=(), dtype=float32)"
turboae_approximated_nonsys_nobd_window5_delay2.2022_09_22_09_59_58.2d69,-2.0,awgn,turbo_encoder,turbo_decoder,scale_constraint,binary_messages,200,100,10000,,1,0.1,ber,turbo_ae_interleaver,6,"tf.Tensor(0.500065, shape=(), dtype=float32)","tf.Tensor(0.12070003, shape=(), dtype=float32)","tf.Tensor(0.79024994, shape=(), dtype=float32)","tf.Tensor(0.2747986, shape=(), dtype=float32)","tf.Tensor(0.2747986, shape=(), dtype=float32)","tf.Tensor(0.500065, shape=(), dtype=float32)","tf.Tensor(0.49994153, shape=(), dtype=float32)","tf.Tensor(0.500065, shape=(), dtype=float32)","tf.Tensor(0.499733, shape=(), dtype=float32)","tf.Tensor(0.500065, shape=(), dtype=float32)","tf.Tensor(0.500065, shape=(), dtype=float32)","tf.Tensor(0.500065, shape=(), dtype=float32)","tf.Tensor(0.5003585, shape=(), dtype=float32)","tf.Tensor(0.49994153, shape=(), dtype=float32)","tf.Tensor(-0.00011699999, shape=(), dtype=float32)","tf.Tensor(-0.00011699999, shape=(), dtype=float32)","tf.Tensor(-0.00083996577, shape=(), dtype=float32)","tf.Tensor(-2.0, shape=(), dtype=float32)","tf.Tensor(1.2589254, shape=(), dtype=float32)","tf.Tensor(-0.00083996577, shape=(), dtype=float32)","tf.Tensor(-0.00067965157, shape=(), dtype=float32)","tf.Tensor(-0.0011605949, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0026225962, shape=(), dtype=float32)","tf.Tensor(0.326773, shape=(), dtype=float32)","tf.Tensor(0.54273534, shape=(), dtype=float32)","tf.Tensor(0.6574806, shape=(), dtype=float32)","tf.Tensor(0.7096657, shape=(), dtype=float32)","tf.Tensor(0.73328745, shape=(), dtype=float32)","tf.Tensor(0.74798644, shape=(), dtype=float32)","tf.Tensor(0.16920394, shape=(), dtype=float32)","tf.Tensor(0.28496963, shape=(), dtype=float32)","tf.Tensor(0.34951192, shape=(), dtype=float32)","tf.Tensor(0.37988487, shape=(), dtype=float32)","tf.Tensor(0.39465272, shape=(), dtype=float32)","tf.Tensor(0.4021867, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.1372699, shape=(), dtype=float32)","tf.Tensor(0.4071403, shape=(), dtype=float32)","tf.Tensor(0.68841755, shape=(), dtype=float32)","tf.Tensor(0.001703955, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.5, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.49999997, shape=(), dtype=float32)","tf.Tensor(0.5, shape=(), dtype=float32)","tf.Tensor(1.0, shape=(), dtype=float32)","tf.Tensor(1.0, shape=(), dtype=float32)","tf.Tensor(1.608209, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(1.608209, shape=(), dtype=float32)","tf.Tensor(1.6082324, shape=(), dtype=float32)","tf.Tensor(1.6081631, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(7.5666795, shape=(), dtype=float32)","tf.Tensor(0.29144058, shape=(), dtype=float32)","tf.Tensor(0.38696802, shape=(), dtype=float32)","tf.Tensor(0.42173997, shape=(), dtype=float32)","tf.Tensor(0.43188435, shape=(), dtype=float32)","tf.Tensor(0.43508047, shape=(), dtype=float32)","tf.Tensor(0.43547094, shape=(), dtype=float32)","tf.Tensor(0.19072518, shape=(), dtype=float32)","tf.Tensor(0.27045834, shape=(), dtype=float32)","tf.Tensor(0.30315158, shape=(), dtype=float32)","tf.Tensor(0.3150042, shape=(), dtype=float32)","tf.Tensor(0.3193407, shape=(), dtype=float32)","tf.Tensor(0.32232982, shape=(), dtype=float32)","tf.Tensor(20000, shape=(), dtype=int32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.00097064476, shape=(), dtype=float32)","tf.Tensor(0.0028789167, shape=(), dtype=float32)","tf.Tensor(0.004867847, shape=(), dtype=float32)","tf.Tensor(1.2048781e-05, shape=(), dtype=float32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.003535534, shape=(), dtype=float32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.0035355338, shape=(), dtype=float32)","tf.Tensor(0.003535534, shape=(), dtype=float32)","tf.Tensor(0.007071068, shape=(), dtype=float32)","tf.Tensor(0.007071068, shape=(), dtype=float32)","tf.Tensor(0.011371755, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.011371755, shape=(), dtype=float32)","tf.Tensor(0.01137192, shape=(), dtype=float32)","tf.Tensor(0.01137143, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.053504504, shape=(), dtype=float32)","tf.Tensor(0.0020607961, shape=(), dtype=float32)","tf.Tensor(0.0027362772, shape=(), dtype=float32)","tf.Tensor(0.002982152, shape=(), dtype=float32)","tf.Tensor(0.0030538836, shape=(), dtype=float32)","tf.Tensor(0.0030764835, shape=(), dtype=float32)","tf.Tensor(0.0030792446, shape=(), dtype=float32)","tf.Tensor(0.0013486306, shape=(), dtype=float32)","tf.Tensor(0.0019124292, shape=(), dtype=float32)","tf.Tensor(0.0021436054, shape=(), dtype=float32)","tf.Tensor(0.002227416, shape=(), dtype=float32)","tf.Tensor(0.0022580798, shape=(), dtype=float32)","tf.Tensor(0.002279216, shape=(), dtype=float32)"
