model_id,snr,channel,encoder,decoder,constraint,dataset,num_batches,block_len,batch_size,v,patience,tolerance,track,interleaver,num_iter,input__mean,ber__mean,bler__mean,cross_entropy__mean,loss__mean,turbo_encoder__input__mean,turbo_encoder__output__mean,turbo_encoder__trellis_code_noninterleaved__input__mean,turbo_encoder__trellis_code_noninterleaved__output__mean,turbo_encoder__turbo_ae_interleaver__input__mean,turbo_encoder__turbo_ae_interleaver__output__mean,turbo_encoder__trellis_code_interleaved__input__mean,turbo_encoder__trellis_code_interleaved__output__mean,scale_constraint__input__mean,scale_constraint__output__mean,awgn__input__mean,awgn__output__mean,awgn__snr__mean,awgn__sigma__mean,turbo_decoder__input__mean,turbo_decoder__noninterleaved_message__mean,turbo_decoder__interleaved_message__mean,turbo_decoder__logit_prior__mean,turbo_decoder__logit_init_prior__mean,turbo_decoder__output__mean,turbo_decoder__decoder1_init_kl_divergence_iter0__mean,turbo_decoder__decoder1_init_kl_divergence_iter1__mean,turbo_decoder__decoder1_init_kl_divergence_iter2__mean,turbo_decoder__decoder1_init_kl_divergence_iter3__mean,turbo_decoder__decoder1_init_kl_divergence_iter4__mean,turbo_decoder__decoder1_init_kl_divergence_iter5__mean,turbo_decoder__decoder2_init_kl_divergence_iter0__mean,turbo_decoder__decoder2_init_kl_divergence_iter1__mean,turbo_decoder__decoder2_init_kl_divergence_iter2__mean,turbo_decoder__decoder2_init_kl_divergence_iter3__mean,turbo_decoder__decoder2_init_kl_divergence_iter4__mean,turbo_decoder__decoder2_init_kl_divergence_iter5__mean,input__std,ber__std,bler__std,cross_entropy__std,loss__std,turbo_encoder__input__std,turbo_encoder__output__std,turbo_encoder__trellis_code_noninterleaved__input__std,turbo_encoder__trellis_code_noninterleaved__output__std,turbo_encoder__turbo_ae_interleaver__input__std,turbo_encoder__turbo_ae_interleaver__output__std,turbo_encoder__trellis_code_interleaved__input__std,turbo_encoder__trellis_code_interleaved__output__std,scale_constraint__input__std,scale_constraint__output__std,awgn__input__std,awgn__output__std,awgn__snr__std,awgn__sigma__std,turbo_decoder__input__std,turbo_decoder__noninterleaved_message__std,turbo_decoder__interleaved_message__std,turbo_decoder__logit_prior__std,turbo_decoder__logit_init_prior__std,turbo_decoder__output__std,turbo_decoder__decoder1_init_kl_divergence_iter0__std,turbo_decoder__decoder1_init_kl_divergence_iter1__std,turbo_decoder__decoder1_init_kl_divergence_iter2__std,turbo_decoder__decoder1_init_kl_divergence_iter3__std,turbo_decoder__decoder1_init_kl_divergence_iter4__std,turbo_decoder__decoder1_init_kl_divergence_iter5__std,turbo_decoder__decoder2_init_kl_divergence_iter0__std,turbo_decoder__decoder2_init_kl_divergence_iter1__std,turbo_decoder__decoder2_init_kl_divergence_iter2__std,turbo_decoder__decoder2_init_kl_divergence_iter3__std,turbo_decoder__decoder2_init_kl_divergence_iter4__std,turbo_decoder__decoder2_init_kl_divergence_iter5__std,steps,input__std_confidence,ber__std_confidence,bler__std_confidence,cross_entropy__std_confidence,loss__std_confidence,turbo_encoder__input__std_confidence,turbo_encoder__output__std_confidence,turbo_encoder__trellis_code_noninterleaved__input__std_confidence,turbo_encoder__trellis_code_noninterleaved__output__std_confidence,turbo_encoder__turbo_ae_interleaver__input__std_confidence,turbo_encoder__turbo_ae_interleaver__output__std_confidence,turbo_encoder__trellis_code_interleaved__input__std_confidence,turbo_encoder__trellis_code_interleaved__output__std_confidence,scale_constraint__input__std_confidence,scale_constraint__output__std_confidence,awgn__input__std_confidence,awgn__output__std_confidence,awgn__snr__std_confidence,awgn__sigma__std_confidence,turbo_decoder__input__std_confidence,turbo_decoder__noninterleaved_message__std_confidence,turbo_decoder__interleaved_message__std_confidence,turbo_decoder__logit_prior__std_confidence,turbo_decoder__logit_init_prior__std_confidence,turbo_decoder__output__std_confidence,turbo_decoder__decoder1_init_kl_divergence_iter0__std_confidence,turbo_decoder__decoder1_init_kl_divergence_iter1__std_confidence,turbo_decoder__decoder1_init_kl_divergence_iter2__std_confidence,turbo_decoder__decoder1_init_kl_divergence_iter3__std_confidence,turbo_decoder__decoder1_init_kl_divergence_iter4__std_confidence,turbo_decoder__decoder1_init_kl_divergence_iter5__std_confidence,turbo_decoder__decoder2_init_kl_divergence_iter0__std_confidence,turbo_decoder__decoder2_init_kl_divergence_iter1__std_confidence,turbo_decoder__decoder2_init_kl_divergence_iter2__std_confidence,turbo_decoder__decoder2_init_kl_divergence_iter3__std_confidence,turbo_decoder__decoder2_init_kl_divergence_iter4__std_confidence,turbo_decoder__decoder2_init_kl_divergence_iter5__std_confidence
turboae_exact_nonsys_bd_window5_delay0.2022_09_22_06_24_22.7y0b,-3.0,awgn,turbo_encoder,turbo_decoder,scale_constraint,binary_messages,200,100,10000,,1,0.1,ber,turbo_ae_interleaver,6,"tf.Tensor(0.5003245, shape=(), dtype=float32)","tf.Tensor(0.248034, shape=(), dtype=float32)","tf.Tensor(0.9726, shape=(), dtype=float32)","tf.Tensor(0.4919769, shape=(), dtype=float32)","tf.Tensor(0.4919769, shape=(), dtype=float32)","tf.Tensor(0.5003245, shape=(), dtype=float32)","tf.Tensor(0.49233702, shape=(), dtype=float32)","tf.Tensor(0.5003245, shape=(), dtype=float32)","tf.Tensor(0.4896265, shape=(), dtype=float32)","tf.Tensor(0.5003245, shape=(), dtype=float32)","tf.Tensor(0.5003245, shape=(), dtype=float32)","tf.Tensor(0.5003245, shape=(), dtype=float32)","tf.Tensor(0.497758, shape=(), dtype=float32)","tf.Tensor(0.49233702, shape=(), dtype=float32)","tf.Tensor(-0.015326, shape=(), dtype=float32)","tf.Tensor(-0.015326, shape=(), dtype=float32)","tf.Tensor(-0.015145414, shape=(), dtype=float32)","tf.Tensor(-3.0, shape=(), dtype=float32)","tf.Tensor(1.4125376, shape=(), dtype=float32)","tf.Tensor(-0.015145414, shape=(), dtype=float32)","tf.Tensor(-0.020200558, shape=(), dtype=float32)","tf.Tensor(-0.00503512, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(-0.0044318005, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.1257191, shape=(), dtype=float32)","tf.Tensor(0.16325001, shape=(), dtype=float32)","tf.Tensor(0.5834891, shape=(), dtype=float32)","tf.Tensor(0.0016226115, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.4999414, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.4998923, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.49999526, shape=(), dtype=float32)","tf.Tensor(0.4999414, shape=(), dtype=float32)","tf.Tensor(0.9998828, shape=(), dtype=float32)","tf.Tensor(0.9998828, shape=(), dtype=float32)","tf.Tensor(1.7305341, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(1.7305341, shape=(), dtype=float32)","tf.Tensor(1.7300524, shape=(), dtype=float32)","tf.Tensor(1.7314534, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(3.2117424, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(20000, shape=(), dtype=int32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.0008889683, shape=(), dtype=float32)","tf.Tensor(0.0011543519, shape=(), dtype=float32)","tf.Tensor(0.0041258913, shape=(), dtype=float32)","tf.Tensor(1.1473596e-05, shape=(), dtype=float32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.0035351196, shape=(), dtype=float32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.0035347722, shape=(), dtype=float32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.0035355005, shape=(), dtype=float32)","tf.Tensor(0.0035351196, shape=(), dtype=float32)","tf.Tensor(0.007070239, shape=(), dtype=float32)","tf.Tensor(0.007070239, shape=(), dtype=float32)","tf.Tensor(0.012236724, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.012236724, shape=(), dtype=float32)","tf.Tensor(0.012233318, shape=(), dtype=float32)","tf.Tensor(0.012243224, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.022710448, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
turboae_exact_nonsys_bd_window5_delay0.2022_09_22_06_24_24.l61s,-2.5,awgn,turbo_encoder,turbo_decoder,scale_constraint,binary_messages,200,100,10000,,1,0.1,ber,turbo_ae_interleaver,6,"tf.Tensor(0.5000745, shape=(), dtype=float32)","tf.Tensor(0.18899153, shape=(), dtype=float32)","tf.Tensor(0.9108, shape=(), dtype=float32)","tf.Tensor(0.40026647, shape=(), dtype=float32)","tf.Tensor(0.40026647, shape=(), dtype=float32)","tf.Tensor(0.5000745, shape=(), dtype=float32)","tf.Tensor(0.4927047, shape=(), dtype=float32)","tf.Tensor(0.5000745, shape=(), dtype=float32)","tf.Tensor(0.489949, shape=(), dtype=float32)","tf.Tensor(0.5000745, shape=(), dtype=float32)","tf.Tensor(0.5000745, shape=(), dtype=float32)","tf.Tensor(0.5000745, shape=(), dtype=float32)","tf.Tensor(0.498216, shape=(), dtype=float32)","tf.Tensor(0.4927047, shape=(), dtype=float32)","tf.Tensor(-0.014590667, shape=(), dtype=float32)","tf.Tensor(-0.014590667, shape=(), dtype=float32)","tf.Tensor(-0.014175054, shape=(), dtype=float32)","tf.Tensor(-2.5, shape=(), dtype=float32)","tf.Tensor(1.3335215, shape=(), dtype=float32)","tf.Tensor(-0.014175054, shape=(), dtype=float32)","tf.Tensor(-0.020043954, shape=(), dtype=float32)","tf.Tensor(-0.002437255, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(-0.0102594895, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.5000001, shape=(), dtype=float32)","tf.Tensor(0.13720955, shape=(), dtype=float32)","tf.Tensor(0.2850392, shape=(), dtype=float32)","tf.Tensor(0.6631341, shape=(), dtype=float32)","tf.Tensor(0.0007961329, shape=(), dtype=float32)","tf.Tensor(0.5000001, shape=(), dtype=float32)","tf.Tensor(0.49994648, shape=(), dtype=float32)","tf.Tensor(0.5000001, shape=(), dtype=float32)","tf.Tensor(0.49989888, shape=(), dtype=float32)","tf.Tensor(0.5000001, shape=(), dtype=float32)","tf.Tensor(0.5000001, shape=(), dtype=float32)","tf.Tensor(0.5000001, shape=(), dtype=float32)","tf.Tensor(0.49999687, shape=(), dtype=float32)","tf.Tensor(0.49994648, shape=(), dtype=float32)","tf.Tensor(0.99989295, shape=(), dtype=float32)","tf.Tensor(0.99989295, shape=(), dtype=float32)","tf.Tensor(1.667699, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(1.667699, shape=(), dtype=float32)","tf.Tensor(1.667747, shape=(), dtype=float32)","tf.Tensor(1.6675415, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(5.1755753, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(20000, shape=(), dtype=int32)","tf.Tensor(0.0035355347, shape=(), dtype=float32)","tf.Tensor(0.00097021804, shape=(), dtype=float32)","tf.Tensor(0.0020155315, shape=(), dtype=float32)","tf.Tensor(0.004689066, shape=(), dtype=float32)","tf.Tensor(5.62951e-06, shape=(), dtype=float32)","tf.Tensor(0.0035355347, shape=(), dtype=float32)","tf.Tensor(0.0035351554, shape=(), dtype=float32)","tf.Tensor(0.0035355347, shape=(), dtype=float32)","tf.Tensor(0.003534819, shape=(), dtype=float32)","tf.Tensor(0.0035355347, shape=(), dtype=float32)","tf.Tensor(0.0035355347, shape=(), dtype=float32)","tf.Tensor(0.0035355347, shape=(), dtype=float32)","tf.Tensor(0.0035355117, shape=(), dtype=float32)","tf.Tensor(0.0035351554, shape=(), dtype=float32)","tf.Tensor(0.007070311, shape=(), dtype=float32)","tf.Tensor(0.007070311, shape=(), dtype=float32)","tf.Tensor(0.011792413, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.011792413, shape=(), dtype=float32)","tf.Tensor(0.011792752, shape=(), dtype=float32)","tf.Tensor(0.011791299, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.036596842, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
turboae_exact_nonsys_bd_window5_delay0.2022_09_22_06_24_25.bjo5,-2.0,awgn,turbo_encoder,turbo_decoder,scale_constraint,binary_messages,200,100,10000,,1,0.1,ber,turbo_ae_interleaver,6,"tf.Tensor(0.49976152, shape=(), dtype=float32)","tf.Tensor(0.12529553, shape=(), dtype=float32)","tf.Tensor(0.7769, shape=(), dtype=float32)","tf.Tensor(0.28405014, shape=(), dtype=float32)","tf.Tensor(0.28405014, shape=(), dtype=float32)","tf.Tensor(0.49976152, shape=(), dtype=float32)","tf.Tensor(0.49205416, shape=(), dtype=float32)","tf.Tensor(0.49976152, shape=(), dtype=float32)","tf.Tensor(0.48933476, shape=(), dtype=float32)","tf.Tensor(0.49976152, shape=(), dtype=float32)","tf.Tensor(0.49976152, shape=(), dtype=float32)","tf.Tensor(0.49976152, shape=(), dtype=float32)","tf.Tensor(0.497493, shape=(), dtype=float32)","tf.Tensor(0.49205416, shape=(), dtype=float32)","tf.Tensor(-0.015891667, shape=(), dtype=float32)","tf.Tensor(-0.015891667, shape=(), dtype=float32)","tf.Tensor(-0.016377162, shape=(), dtype=float32)","tf.Tensor(-2.0, shape=(), dtype=float32)","tf.Tensor(1.2589254, shape=(), dtype=float32)","tf.Tensor(-0.016377162, shape=(), dtype=float32)","tf.Tensor(-0.022055838, shape=(), dtype=float32)","tf.Tensor(-0.005019814, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(-0.015780132, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.5, shape=(), dtype=float32)","tf.Tensor(0.1341243, shape=(), dtype=float32)","tf.Tensor(0.41633514, shape=(), dtype=float32)","tf.Tensor(0.684031, shape=(), dtype=float32)","tf.Tensor(0.0025740766, shape=(), dtype=float32)","tf.Tensor(0.5, shape=(), dtype=float32)","tf.Tensor(0.49993736, shape=(), dtype=float32)","tf.Tensor(0.5, shape=(), dtype=float32)","tf.Tensor(0.49988642, shape=(), dtype=float32)","tf.Tensor(0.5, shape=(), dtype=float32)","tf.Tensor(0.5, shape=(), dtype=float32)","tf.Tensor(0.5, shape=(), dtype=float32)","tf.Tensor(0.49999383, shape=(), dtype=float32)","tf.Tensor(0.49993736, shape=(), dtype=float32)","tf.Tensor(0.9998747, shape=(), dtype=float32)","tf.Tensor(0.9998747, shape=(), dtype=float32)","tf.Tensor(1.6081835, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(1.6081835, shape=(), dtype=float32)","tf.Tensor(1.6081266, shape=(), dtype=float32)","tf.Tensor(1.6082379, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(7.831303, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(20000, shape=(), dtype=int32)","tf.Tensor(0.003535534, shape=(), dtype=float32)","tf.Tensor(0.000948402, shape=(), dtype=float32)","tf.Tensor(0.002943934, shape=(), dtype=float32)","tf.Tensor(0.00483683, shape=(), dtype=float32)","tf.Tensor(1.820147e-05, shape=(), dtype=float32)","tf.Tensor(0.003535534, shape=(), dtype=float32)","tf.Tensor(0.003535091, shape=(), dtype=float32)","tf.Tensor(0.003535534, shape=(), dtype=float32)","tf.Tensor(0.0035347308, shape=(), dtype=float32)","tf.Tensor(0.003535534, shape=(), dtype=float32)","tf.Tensor(0.003535534, shape=(), dtype=float32)","tf.Tensor(0.003535534, shape=(), dtype=float32)","tf.Tensor(0.0035354903, shape=(), dtype=float32)","tf.Tensor(0.003535091, shape=(), dtype=float32)","tf.Tensor(0.007070182, shape=(), dtype=float32)","tf.Tensor(0.007070182, shape=(), dtype=float32)","tf.Tensor(0.011371574, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.011371574, shape=(), dtype=float32)","tf.Tensor(0.011371173, shape=(), dtype=float32)","tf.Tensor(0.011371959, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.055375677, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
