model_id,snr,channel,encoder,decoder,constraint,dataset,num_batches,block_len,batch_size,v,patience,tolerance,track,interleaver,num_iter,input__mean,ber__mean,bler__mean,cross_entropy__mean,loss__mean,turbo_encoder__input__mean,turbo_encoder__output__mean,turbo_encoder__generalized_convolutional_code_systematic_noninterleaved__input__mean,turbo_encoder__generalized_convolutional_code_systematic_noninterleaved__output__mean,turbo_encoder__random_permute_interleaver__input__mean,turbo_encoder__random_permute_interleaver__output__mean,turbo_encoder__generalized_convolutional_code_interleaved__input__mean,turbo_encoder__generalized_convolutional_code_interleaved__output__mean,scale_constraint__input__mean,scale_constraint__output__mean,awgn__input__mean,awgn__output__mean,awgn__snr__mean,awgn__sigma__mean,hazzys_turbo_decoder__input__mean,hazzys_turbo_decoder__noninterleaved_message__mean,hazzys_turbo_decoder__interleaved_message__mean,hazzys_turbo_decoder__logit_prior__mean,hazzys_turbo_decoder__logit_init_prior__mean,hazzys_turbo_decoder__output__mean,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter0__mean,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter1__mean,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter2__mean,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter3__mean,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter4__mean,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter5__mean,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter0__mean,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter1__mean,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter2__mean,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter3__mean,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter4__mean,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter5__mean,input__std,ber__std,bler__std,cross_entropy__std,loss__std,turbo_encoder__input__std,turbo_encoder__output__std,turbo_encoder__generalized_convolutional_code_systematic_noninterleaved__input__std,turbo_encoder__generalized_convolutional_code_systematic_noninterleaved__output__std,turbo_encoder__random_permute_interleaver__input__std,turbo_encoder__random_permute_interleaver__output__std,turbo_encoder__generalized_convolutional_code_interleaved__input__std,turbo_encoder__generalized_convolutional_code_interleaved__output__std,scale_constraint__input__std,scale_constraint__output__std,awgn__input__std,awgn__output__std,awgn__snr__std,awgn__sigma__std,hazzys_turbo_decoder__input__std,hazzys_turbo_decoder__noninterleaved_message__std,hazzys_turbo_decoder__interleaved_message__std,hazzys_turbo_decoder__logit_prior__std,hazzys_turbo_decoder__logit_init_prior__std,hazzys_turbo_decoder__output__std,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter0__std,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter1__std,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter2__std,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter3__std,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter4__std,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter5__std,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter0__std,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter1__std,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter2__std,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter3__std,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter4__std,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter5__std,steps,input__std_confidence,ber__std_confidence,bler__std_confidence,cross_entropy__std_confidence,loss__std_confidence,turbo_encoder__input__std_confidence,turbo_encoder__output__std_confidence,turbo_encoder__generalized_convolutional_code_systematic_noninterleaved__input__std_confidence,turbo_encoder__generalized_convolutional_code_systematic_noninterleaved__output__std_confidence,turbo_encoder__random_permute_interleaver__input__std_confidence,turbo_encoder__random_permute_interleaver__output__std_confidence,turbo_encoder__generalized_convolutional_code_interleaved__input__std_confidence,turbo_encoder__generalized_convolutional_code_interleaved__output__std_confidence,scale_constraint__input__std_confidence,scale_constraint__output__std_confidence,awgn__input__std_confidence,awgn__output__std_confidence,awgn__snr__std_confidence,awgn__sigma__std_confidence,hazzys_turbo_decoder__input__std_confidence,hazzys_turbo_decoder__noninterleaved_message__std_confidence,hazzys_turbo_decoder__interleaved_message__std_confidence,hazzys_turbo_decoder__logit_prior__std_confidence,hazzys_turbo_decoder__logit_init_prior__std_confidence,hazzys_turbo_decoder__output__std_confidence,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter0__std_confidence,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter1__std_confidence,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter2__std_confidence,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter3__std_confidence,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter4__std_confidence,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter5__std_confidence,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter0__std_confidence,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter1__std_confidence,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter2__std_confidence,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter3__std_confidence,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter4__std_confidence,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter5__std_confidence
turbo_lte.2022_09_22_13_58_20.1v3u,-3.0,awgn,turbo_encoder,hazzys_turbo_decoder,scale_constraint,binary_messages,200,100,10000,,1,0.1,ber,random_permute_interleaver,6,"tf.Tensor(0.49978, shape=(), dtype=float32)","tf.Tensor(0.19375248, shape=(), dtype=float32)","tf.Tensor(0.9749, shape=(), dtype=float32)","tf.Tensor(0.41678292, shape=(), dtype=float32)","tf.Tensor(0.41678292, shape=(), dtype=float32)","tf.Tensor(0.49978, shape=(), dtype=float32)","tf.Tensor(0.49967635, shape=(), dtype=float32)","tf.Tensor(0.49978, shape=(), dtype=float32)","tf.Tensor(0.49976176, shape=(), dtype=float32)","tf.Tensor(0.49978, shape=(), dtype=float32)","tf.Tensor(0.49978, shape=(), dtype=float32)","tf.Tensor(0.49978, shape=(), dtype=float32)","tf.Tensor(0.49950552, shape=(), dtype=float32)","tf.Tensor(0.49967635, shape=(), dtype=float32)","tf.Tensor(-0.00064733333, shape=(), dtype=float32)","tf.Tensor(-0.00064733333, shape=(), dtype=float32)","tf.Tensor(-0.0018360486, shape=(), dtype=float32)","tf.Tensor(-3.0, shape=(), dtype=float32)","tf.Tensor(1.4125376, shape=(), dtype=float32)","tf.Tensor(-0.0018360486, shape=(), dtype=float32)","tf.Tensor(-0.0013770733, shape=(), dtype=float32)","tf.Tensor(-0.002028109, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(-0.0032917093, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.5000002, shape=(), dtype=float32)","tf.Tensor(0.07200814, shape=(), dtype=float32)","tf.Tensor(0.15643284, shape=(), dtype=float32)","tf.Tensor(0.5796759, shape=(), dtype=float32)","tf.Tensor(0.001074871, shape=(), dtype=float32)","tf.Tensor(0.5000002, shape=(), dtype=float32)","tf.Tensor(0.4999998, shape=(), dtype=float32)","tf.Tensor(0.5000002, shape=(), dtype=float32)","tf.Tensor(0.5000001, shape=(), dtype=float32)","tf.Tensor(0.5000002, shape=(), dtype=float32)","tf.Tensor(0.50000024, shape=(), dtype=float32)","tf.Tensor(0.50000024, shape=(), dtype=float32)","tf.Tensor(0.49999997, shape=(), dtype=float32)","tf.Tensor(0.4999998, shape=(), dtype=float32)","tf.Tensor(0.9999996, shape=(), dtype=float32)","tf.Tensor(0.9999996, shape=(), dtype=float32)","tf.Tensor(1.7306198, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(1.7306198, shape=(), dtype=float32)","tf.Tensor(1.7309519, shape=(), dtype=float32)","tf.Tensor(1.7303222, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(4.3373733, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(20000, shape=(), dtype=int32)","tf.Tensor(0.0035355352, shape=(), dtype=float32)","tf.Tensor(0.0005091744, shape=(), dtype=float32)","tf.Tensor(0.0011061472, shape=(), dtype=float32)","tf.Tensor(0.0040989276, shape=(), dtype=float32)","tf.Tensor(7.6004862e-06, shape=(), dtype=float32)","tf.Tensor(0.0035355352, shape=(), dtype=float32)","tf.Tensor(0.0035355324, shape=(), dtype=float32)","tf.Tensor(0.0035355352, shape=(), dtype=float32)","tf.Tensor(0.0035355347, shape=(), dtype=float32)","tf.Tensor(0.0035355352, shape=(), dtype=float32)","tf.Tensor(0.0035355357, shape=(), dtype=float32)","tf.Tensor(0.0035355357, shape=(), dtype=float32)","tf.Tensor(0.0035355338, shape=(), dtype=float32)","tf.Tensor(0.0035355324, shape=(), dtype=float32)","tf.Tensor(0.007071065, shape=(), dtype=float32)","tf.Tensor(0.007071065, shape=(), dtype=float32)","tf.Tensor(0.01223733, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.01223733, shape=(), dtype=float32)","tf.Tensor(0.012239679, shape=(), dtype=float32)","tf.Tensor(0.012235226, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.03066986, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
turbo_lte.2022_09_22_13_58_20.14xs,-2.5,awgn,turbo_encoder,hazzys_turbo_decoder,scale_constraint,binary_messages,200,100,10000,,1,0.1,ber,random_permute_interleaver,6,"tf.Tensor(0.5001545, shape=(), dtype=float32)","tf.Tensor(0.15620048, shape=(), dtype=float32)","tf.Tensor(0.90165, shape=(), dtype=float32)","tf.Tensor(0.35095915, shape=(), dtype=float32)","tf.Tensor(0.35095915, shape=(), dtype=float32)","tf.Tensor(0.5001545, shape=(), dtype=float32)","tf.Tensor(0.50023586, shape=(), dtype=float32)","tf.Tensor(0.5001545, shape=(), dtype=float32)","tf.Tensor(0.50035155, shape=(), dtype=float32)","tf.Tensor(0.5001545, shape=(), dtype=float32)","tf.Tensor(0.5001545, shape=(), dtype=float32)","tf.Tensor(0.5001545, shape=(), dtype=float32)","tf.Tensor(0.50000453, shape=(), dtype=float32)","tf.Tensor(0.50023586, shape=(), dtype=float32)","tf.Tensor(0.00047166663, shape=(), dtype=float32)","tf.Tensor(0.00047166663, shape=(), dtype=float32)","tf.Tensor(0.00088570965, shape=(), dtype=float32)","tf.Tensor(-2.5, shape=(), dtype=float32)","tf.Tensor(1.3335215, shape=(), dtype=float32)","tf.Tensor(0.00088570965, shape=(), dtype=float32)","tf.Tensor(0.0015349312, shape=(), dtype=float32)","tf.Tensor(8.0211e-05, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(2.8682465e-05, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.084001385, shape=(), dtype=float32)","tf.Tensor(0.29779482, shape=(), dtype=float32)","tf.Tensor(0.64372414, shape=(), dtype=float32)","tf.Tensor(5.8457677e-05, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.49999988, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.5, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.5000002, shape=(), dtype=float32)","tf.Tensor(0.49999988, shape=(), dtype=float32)","tf.Tensor(0.99999976, shape=(), dtype=float32)","tf.Tensor(0.99999976, shape=(), dtype=float32)","tf.Tensor(1.6667398, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(1.6667398, shape=(), dtype=float32)","tf.Tensor(1.6665117, shape=(), dtype=float32)","tf.Tensor(1.666602, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(8.448516, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(20000, shape=(), dtype=int32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.0005939795, shape=(), dtype=float32)","tf.Tensor(0.0021057273, shape=(), dtype=float32)","tf.Tensor(0.004551817, shape=(), dtype=float32)","tf.Tensor(4.133582e-07, shape=(), dtype=float32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.003535533, shape=(), dtype=float32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.003535534, shape=(), dtype=float32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.0035355352, shape=(), dtype=float32)","tf.Tensor(0.003535533, shape=(), dtype=float32)","tf.Tensor(0.007071066, shape=(), dtype=float32)","tf.Tensor(0.007071066, shape=(), dtype=float32)","tf.Tensor(0.01178563, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.01178563, shape=(), dtype=float32)","tf.Tensor(0.011784017, shape=(), dtype=float32)","tf.Tensor(0.011784656, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.05974003, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
turbo_lte.2022_09_22_13_58_20.nrz0,-2.0,awgn,turbo_encoder,hazzys_turbo_decoder,scale_constraint,binary_messages,200,100,10000,,1,0.1,ber,random_permute_interleaver,6,"tf.Tensor(0.4997875, shape=(), dtype=float32)","tf.Tensor(0.10914999, shape=(), dtype=float32)","tf.Tensor(0.7354, shape=(), dtype=float32)","tf.Tensor(0.26085752, shape=(), dtype=float32)","tf.Tensor(0.26085752, shape=(), dtype=float32)","tf.Tensor(0.4997875, shape=(), dtype=float32)","tf.Tensor(0.49996048, shape=(), dtype=float32)","tf.Tensor(0.4997875, shape=(), dtype=float32)","tf.Tensor(0.50015646, shape=(), dtype=float32)","tf.Tensor(0.4997875, shape=(), dtype=float32)","tf.Tensor(0.4997875, shape=(), dtype=float32)","tf.Tensor(0.4997875, shape=(), dtype=float32)","tf.Tensor(0.4995685, shape=(), dtype=float32)","tf.Tensor(0.49996048, shape=(), dtype=float32)","tf.Tensor(-7.9000005e-05, shape=(), dtype=float32)","tf.Tensor(-7.9000005e-05, shape=(), dtype=float32)","tf.Tensor(-0.00063134986, shape=(), dtype=float32)","tf.Tensor(-2.0, shape=(), dtype=float32)","tf.Tensor(1.2589254, shape=(), dtype=float32)","tf.Tensor(-0.00063134986, shape=(), dtype=float32)","tf.Tensor(-0.00012347553, shape=(), dtype=float32)","tf.Tensor(-0.0012296173, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(-0.0081792185, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.5, shape=(), dtype=float32)","tf.Tensor(0.08951762, shape=(), dtype=float32)","tf.Tensor(0.44113103, shape=(), dtype=float32)","tf.Tensor(0.70747846, shape=(), dtype=float32)","tf.Tensor(0.0018702032, shape=(), dtype=float32)","tf.Tensor(0.5, shape=(), dtype=float32)","tf.Tensor(0.5, shape=(), dtype=float32)","tf.Tensor(0.5, shape=(), dtype=float32)","tf.Tensor(0.5, shape=(), dtype=float32)","tf.Tensor(0.5, shape=(), dtype=float32)","tf.Tensor(0.5, shape=(), dtype=float32)","tf.Tensor(0.5, shape=(), dtype=float32)","tf.Tensor(0.5, shape=(), dtype=float32)","tf.Tensor(0.5, shape=(), dtype=float32)","tf.Tensor(1.0, shape=(), dtype=float32)","tf.Tensor(1.0, shape=(), dtype=float32)","tf.Tensor(1.6074356, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(1.6074356, shape=(), dtype=float32)","tf.Tensor(1.6080985, shape=(), dtype=float32)","tf.Tensor(1.6068133, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(15.357218, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(20000, shape=(), dtype=int32)","tf.Tensor(0.003535534, shape=(), dtype=float32)","tf.Tensor(0.0006329852, shape=(), dtype=float32)","tf.Tensor(0.0031192673, shape=(), dtype=float32)","tf.Tensor(0.005002628, shape=(), dtype=float32)","tf.Tensor(1.3224333e-05, shape=(), dtype=float32)","tf.Tensor(0.003535534, shape=(), dtype=float32)","tf.Tensor(0.003535534, shape=(), dtype=float32)","tf.Tensor(0.003535534, shape=(), dtype=float32)","tf.Tensor(0.003535534, shape=(), dtype=float32)","tf.Tensor(0.003535534, shape=(), dtype=float32)","tf.Tensor(0.003535534, shape=(), dtype=float32)","tf.Tensor(0.003535534, shape=(), dtype=float32)","tf.Tensor(0.003535534, shape=(), dtype=float32)","tf.Tensor(0.003535534, shape=(), dtype=float32)","tf.Tensor(0.007071068, shape=(), dtype=float32)","tf.Tensor(0.007071068, shape=(), dtype=float32)","tf.Tensor(0.011366286, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.011366286, shape=(), dtype=float32)","tf.Tensor(0.011370974, shape=(), dtype=float32)","tf.Tensor(0.011361886, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.10859193, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
