model_id,snr,channel,encoder,decoder,constraint,dataset,num_batches,block_len,batch_size,v,patience,tolerance,track,interleaver,num_iter,input__mean,ber__mean,bler__mean,cross_entropy__mean,loss__mean,turbo_encoder__input__mean,turbo_encoder__output__mean,turbo_encoder__generalized_convolutional_code_systematic_noninterleaved__input__mean,turbo_encoder__generalized_convolutional_code_systematic_noninterleaved__output__mean,turbo_encoder__random_permute_interleaver__input__mean,turbo_encoder__random_permute_interleaver__output__mean,turbo_encoder__generalized_convolutional_code_interleaved__input__mean,turbo_encoder__generalized_convolutional_code_interleaved__output__mean,scale_constraint__input__mean,scale_constraint__output__mean,awgn__input__mean,awgn__output__mean,awgn__snr__mean,awgn__sigma__mean,hazzys_turbo_decoder__input__mean,hazzys_turbo_decoder__noninterleaved_message__mean,hazzys_turbo_decoder__interleaved_message__mean,hazzys_turbo_decoder__logit_prior__mean,hazzys_turbo_decoder__logit_init_prior__mean,hazzys_turbo_decoder__output__mean,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter0__mean,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter1__mean,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter2__mean,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter3__mean,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter4__mean,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter5__mean,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter0__mean,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter1__mean,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter2__mean,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter3__mean,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter4__mean,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter5__mean,input__std,ber__std,bler__std,cross_entropy__std,loss__std,turbo_encoder__input__std,turbo_encoder__output__std,turbo_encoder__generalized_convolutional_code_systematic_noninterleaved__input__std,turbo_encoder__generalized_convolutional_code_systematic_noninterleaved__output__std,turbo_encoder__random_permute_interleaver__input__std,turbo_encoder__random_permute_interleaver__output__std,turbo_encoder__generalized_convolutional_code_interleaved__input__std,turbo_encoder__generalized_convolutional_code_interleaved__output__std,scale_constraint__input__std,scale_constraint__output__std,awgn__input__std,awgn__output__std,awgn__snr__std,awgn__sigma__std,hazzys_turbo_decoder__input__std,hazzys_turbo_decoder__noninterleaved_message__std,hazzys_turbo_decoder__interleaved_message__std,hazzys_turbo_decoder__logit_prior__std,hazzys_turbo_decoder__logit_init_prior__std,hazzys_turbo_decoder__output__std,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter0__std,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter1__std,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter2__std,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter3__std,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter4__std,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter5__std,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter0__std,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter1__std,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter2__std,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter3__std,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter4__std,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter5__std,steps,input__std_confidence,ber__std_confidence,bler__std_confidence,cross_entropy__std_confidence,loss__std_confidence,turbo_encoder__input__std_confidence,turbo_encoder__output__std_confidence,turbo_encoder__generalized_convolutional_code_systematic_noninterleaved__input__std_confidence,turbo_encoder__generalized_convolutional_code_systematic_noninterleaved__output__std_confidence,turbo_encoder__random_permute_interleaver__input__std_confidence,turbo_encoder__random_permute_interleaver__output__std_confidence,turbo_encoder__generalized_convolutional_code_interleaved__input__std_confidence,turbo_encoder__generalized_convolutional_code_interleaved__output__std_confidence,scale_constraint__input__std_confidence,scale_constraint__output__std_confidence,awgn__input__std_confidence,awgn__output__std_confidence,awgn__snr__std_confidence,awgn__sigma__std_confidence,hazzys_turbo_decoder__input__std_confidence,hazzys_turbo_decoder__noninterleaved_message__std_confidence,hazzys_turbo_decoder__interleaved_message__std_confidence,hazzys_turbo_decoder__logit_prior__std_confidence,hazzys_turbo_decoder__logit_init_prior__std_confidence,hazzys_turbo_decoder__output__std_confidence,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter0__std_confidence,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter1__std_confidence,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter2__std_confidence,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter3__std_confidence,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter4__std_confidence,hazzys_turbo_decoder__decoder1_init_kl_divergence_iter5__std_confidence,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter0__std_confidence,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter1__std_confidence,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter2__std_confidence,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter3__std_confidence,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter4__std_confidence,hazzys_turbo_decoder__decoder2_init_kl_divergence_iter5__std_confidence
turbo_lte.2022_09_23_01_10_58.1nab,-3.0,awgn,turbo_encoder,hazzys_turbo_decoder,scale_constraint,binary_messages,200,100,10000,,1,0.1,ber,random_permute_interleaver,6,"tf.Tensor(0.49974453, shape=(), dtype=float32)","tf.Tensor(0.19421399, shape=(), dtype=float32)","tf.Tensor(0.9774, shape=(), dtype=float32)","tf.Tensor(0.41807234, shape=(), dtype=float32)","tf.Tensor(0.41807234, shape=(), dtype=float32)","tf.Tensor(0.49974453, shape=(), dtype=float32)","tf.Tensor(0.49966782, shape=(), dtype=float32)","tf.Tensor(0.49974453, shape=(), dtype=float32)","tf.Tensor(0.49980098, shape=(), dtype=float32)","tf.Tensor(0.49974453, shape=(), dtype=float32)","tf.Tensor(0.49974453, shape=(), dtype=float32)","tf.Tensor(0.49974453, shape=(), dtype=float32)","tf.Tensor(0.49940148, shape=(), dtype=float32)","tf.Tensor(0.49966782, shape=(), dtype=float32)","tf.Tensor(-0.00066433335, shape=(), dtype=float32)","tf.Tensor(-0.00066433335, shape=(), dtype=float32)","tf.Tensor(-0.00039436854, shape=(), dtype=float32)","tf.Tensor(-3.0, shape=(), dtype=float32)","tf.Tensor(1.4125376, shape=(), dtype=float32)","tf.Tensor(-0.00039436854, shape=(), dtype=float32)","tf.Tensor(0.0002795182, shape=(), dtype=float32)","tf.Tensor(-0.0008430216, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(-0.0014750583, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.07112352, shape=(), dtype=float32)","tf.Tensor(0.1486282, shape=(), dtype=float32)","tf.Tensor(0.5830461, shape=(), dtype=float32)","tf.Tensor(0.000942825, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.4999999, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.49999976, shape=(), dtype=float32)","tf.Tensor(0.4999999, shape=(), dtype=float32)","tf.Tensor(0.9999998, shape=(), dtype=float32)","tf.Tensor(0.9999998, shape=(), dtype=float32)","tf.Tensor(1.7310874, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(1.7310874, shape=(), dtype=float32)","tf.Tensor(1.7312702, shape=(), dtype=float32)","tf.Tensor(1.7308233, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(4.1077504, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(20000, shape=(), dtype=int32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.0005029192, shape=(), dtype=float32)","tf.Tensor(0.0010509602, shape=(), dtype=float32)","tf.Tensor(0.0041227583, shape=(), dtype=float32)","tf.Tensor(6.6667794e-06, shape=(), dtype=float32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.0035355333, shape=(), dtype=float32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.0035355322, shape=(), dtype=float32)","tf.Tensor(0.0035355333, shape=(), dtype=float32)","tf.Tensor(0.0070710666, shape=(), dtype=float32)","tf.Tensor(0.0070710666, shape=(), dtype=float32)","tf.Tensor(0.012240637, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.012240637, shape=(), dtype=float32)","tf.Tensor(0.012241929, shape=(), dtype=float32)","tf.Tensor(0.012238769, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.029046182, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
turbo_lte.2022_09_23_01_10_58.173t,-2.5,awgn,turbo_encoder,hazzys_turbo_decoder,scale_constraint,binary_messages,200,100,10000,,1,0.1,ber,random_permute_interleaver,6,"tf.Tensor(0.499429, shape=(), dtype=float32)","tf.Tensor(0.156342, shape=(), dtype=float32)","tf.Tensor(0.90145004, shape=(), dtype=float32)","tf.Tensor(0.35261357, shape=(), dtype=float32)","tf.Tensor(0.35261357, shape=(), dtype=float32)","tf.Tensor(0.499429, shape=(), dtype=float32)","tf.Tensor(0.49967784, shape=(), dtype=float32)","tf.Tensor(0.499429, shape=(), dtype=float32)","tf.Tensor(0.49946776, shape=(), dtype=float32)","tf.Tensor(0.499429, shape=(), dtype=float32)","tf.Tensor(0.499429, shape=(), dtype=float32)","tf.Tensor(0.499429, shape=(), dtype=float32)","tf.Tensor(0.500098, shape=(), dtype=float32)","tf.Tensor(0.49967784, shape=(), dtype=float32)","tf.Tensor(-0.0006443333, shape=(), dtype=float32)","tf.Tensor(-0.0006443333, shape=(), dtype=float32)","tf.Tensor(-0.0011218255, shape=(), dtype=float32)","tf.Tensor(-2.5, shape=(), dtype=float32)","tf.Tensor(1.3335215, shape=(), dtype=float32)","tf.Tensor(-0.0011218255, shape=(), dtype=float32)","tf.Tensor(-0.00054238323, shape=(), dtype=float32)","tf.Tensor(-0.0012358238, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(-0.0067975298, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.4999998, shape=(), dtype=float32)","tf.Tensor(0.08434752, shape=(), dtype=float32)","tf.Tensor(0.29806432, shape=(), dtype=float32)","tf.Tensor(0.65460587, shape=(), dtype=float32)","tf.Tensor(0.0010258754, shape=(), dtype=float32)","tf.Tensor(0.4999998, shape=(), dtype=float32)","tf.Tensor(0.49999994, shape=(), dtype=float32)","tf.Tensor(0.4999998, shape=(), dtype=float32)","tf.Tensor(0.4999998, shape=(), dtype=float32)","tf.Tensor(0.4999998, shape=(), dtype=float32)","tf.Tensor(0.49999976, shape=(), dtype=float32)","tf.Tensor(0.49999976, shape=(), dtype=float32)","tf.Tensor(0.5000001, shape=(), dtype=float32)","tf.Tensor(0.49999994, shape=(), dtype=float32)","tf.Tensor(0.9999999, shape=(), dtype=float32)","tf.Tensor(0.9999999, shape=(), dtype=float32)","tf.Tensor(1.6669035, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(1.6669035, shape=(), dtype=float32)","tf.Tensor(1.6666551, shape=(), dtype=float32)","tf.Tensor(1.6662043, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(8.502084, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(20000, shape=(), dtype=int32)","tf.Tensor(0.0035355324, shape=(), dtype=float32)","tf.Tensor(0.000596427, shape=(), dtype=float32)","tf.Tensor(0.002107633, shape=(), dtype=float32)","tf.Tensor(0.0046287626, shape=(), dtype=float32)","tf.Tensor(7.2540347e-06, shape=(), dtype=float32)","tf.Tensor(0.0035355324, shape=(), dtype=float32)","tf.Tensor(0.0035355336, shape=(), dtype=float32)","tf.Tensor(0.0035355324, shape=(), dtype=float32)","tf.Tensor(0.0035355324, shape=(), dtype=float32)","tf.Tensor(0.0035355324, shape=(), dtype=float32)","tf.Tensor(0.0035355322, shape=(), dtype=float32)","tf.Tensor(0.0035355322, shape=(), dtype=float32)","tf.Tensor(0.0035355347, shape=(), dtype=float32)","tf.Tensor(0.0035355336, shape=(), dtype=float32)","tf.Tensor(0.007071067, shape=(), dtype=float32)","tf.Tensor(0.007071067, shape=(), dtype=float32)","tf.Tensor(0.011786788, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.011786788, shape=(), dtype=float32)","tf.Tensor(0.011785031, shape=(), dtype=float32)","tf.Tensor(0.011781843, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.06011881, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
turbo_lte.2022_09_23_01_10_58.ymxa,-2.0,awgn,turbo_encoder,hazzys_turbo_decoder,scale_constraint,binary_messages,200,100,10000,,1,0.1,ber,random_permute_interleaver,6,"tf.Tensor(0.500006, shape=(), dtype=float32)","tf.Tensor(0.1095335, shape=(), dtype=float32)","tf.Tensor(0.7421, shape=(), dtype=float32)","tf.Tensor(0.2623921, shape=(), dtype=float32)","tf.Tensor(0.2623921, shape=(), dtype=float32)","tf.Tensor(0.500006, shape=(), dtype=float32)","tf.Tensor(0.500195, shape=(), dtype=float32)","tf.Tensor(0.500006, shape=(), dtype=float32)","tf.Tensor(0.500156, shape=(), dtype=float32)","tf.Tensor(0.500006, shape=(), dtype=float32)","tf.Tensor(0.500006, shape=(), dtype=float32)","tf.Tensor(0.500006, shape=(), dtype=float32)","tf.Tensor(0.500273, shape=(), dtype=float32)","tf.Tensor(0.500195, shape=(), dtype=float32)","tf.Tensor(0.00039, shape=(), dtype=float32)","tf.Tensor(0.00039, shape=(), dtype=float32)","tf.Tensor(0.00022569892, shape=(), dtype=float32)","tf.Tensor(-2.0, shape=(), dtype=float32)","tf.Tensor(1.2589254, shape=(), dtype=float32)","tf.Tensor(0.00022569892, shape=(), dtype=float32)","tf.Tensor(-0.00015328202, shape=(), dtype=float32)","tf.Tensor(0.00034842687, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(-0.007469735, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.5000001, shape=(), dtype=float32)","tf.Tensor(0.0891596, shape=(), dtype=float32)","tf.Tensor(0.4374896, shape=(), dtype=float32)","tf.Tensor(0.71672845, shape=(), dtype=float32)","tf.Tensor(0.0036247552, shape=(), dtype=float32)","tf.Tensor(0.5000001, shape=(), dtype=float32)","tf.Tensor(0.5, shape=(), dtype=float32)","tf.Tensor(0.5000001, shape=(), dtype=float32)","tf.Tensor(0.5, shape=(), dtype=float32)","tf.Tensor(0.5000001, shape=(), dtype=float32)","tf.Tensor(0.5000001, shape=(), dtype=float32)","tf.Tensor(0.5000001, shape=(), dtype=float32)","tf.Tensor(0.50000006, shape=(), dtype=float32)","tf.Tensor(0.5, shape=(), dtype=float32)","tf.Tensor(1.0, shape=(), dtype=float32)","tf.Tensor(1.0, shape=(), dtype=float32)","tf.Tensor(1.6076341, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(1.6076341, shape=(), dtype=float32)","tf.Tensor(1.6080667, shape=(), dtype=float32)","tf.Tensor(1.608009, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(15.11224, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(20000, shape=(), dtype=int32)","tf.Tensor(0.0035355347, shape=(), dtype=float32)","tf.Tensor(0.0006304536, shape=(), dtype=float32)","tf.Tensor(0.0030935185, shape=(), dtype=float32)","tf.Tensor(0.0050680353, shape=(), dtype=float32)","tf.Tensor(2.563089e-05, shape=(), dtype=float32)","tf.Tensor(0.0035355347, shape=(), dtype=float32)","tf.Tensor(0.003535534, shape=(), dtype=float32)","tf.Tensor(0.0035355347, shape=(), dtype=float32)","tf.Tensor(0.003535534, shape=(), dtype=float32)","tf.Tensor(0.0035355347, shape=(), dtype=float32)","tf.Tensor(0.0035355347, shape=(), dtype=float32)","tf.Tensor(0.0035355347, shape=(), dtype=float32)","tf.Tensor(0.0035355343, shape=(), dtype=float32)","tf.Tensor(0.003535534, shape=(), dtype=float32)","tf.Tensor(0.007071068, shape=(), dtype=float32)","tf.Tensor(0.007071068, shape=(), dtype=float32)","tf.Tensor(0.01136769, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.01136769, shape=(), dtype=float32)","tf.Tensor(0.011370748, shape=(), dtype=float32)","tf.Tensor(0.01137034, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.10685967, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)","tf.Tensor(0.0, shape=(), dtype=float32)"
